Id,Username,Date,Tweet,Emotion,Anger,Joy,Surprise,Fear,Disgust,Sadness,Trust,Anticipation,SadnessV,SadnessA,SadnessD,SadnessCount,AnticipationV,AnticipationA,AnticipationD,AnticipationCount,DisgustV,DisgustA,DisgustD,DisgustCount,SurpriseV,SurpriseA,SurpriseD,SupriseCount,AngerV,AngerA,AngerD,AngerCount,JoyV,JoyA,JoyD,JoyCount,FearV,FearA,FearD,FearCount,TrustV,TrustA,TrustD,TrustCount
217,narendramodi,17-Sep-18,Thank you for the wishes. People from all walks of life are joining your Jan Ashirwad Yatra in large numbers. This shows the faith people of Madhya Pradesh have in you and your governance. Am sure you will continue to work with the same diligence and enthusiasm for MP's growth.,Trust,0.021414783,0.339630306,0.001180298,0.041920569,0.000793225,0.00137257,0.588997841,0.004690437,0,0,0,0,0.800333333,0.724333333,0.487666667,3,0,0,0,0,0.771,0.649,0.608,2,0,0,0,0,0.769555556,0.709333333,0.497555556,9,0,0,0,0,0.7275,0.7006,0.4313,10
218,narendramodi,17-Sep-18,Thanks. You and your team have been providing wonderful leadership to Assam and I am sure the state will continue to grow even further in the times to come.,Joy,0.003907939,0.795263588,0.0189176,0.03570262,0.020617031,0.02274484,0.081226438,0.021619931,0.49,0.439,0.279,1,0.786666667,0.754333333,0.530666667,3,0,0,0,0,0.971,0.83,0.776,1,0,0,0,0,0.786333333,0.7355,0.509666667,6,0.562,0.604,0.32,1,0.74,0.720727273,0.471363636,11
222,narendramodi,17-Sep-18,Thank you Pawan Chamling Ji. I look forward to being in Sikkim in the next few days.,Surprise,0.000204202,0.385432094,0.407503754,0.007954028,0.000105987,0.00789574,0.046576694,0.144327506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.719,0.615,0.429,1,0,0,0,0,0.719,0.615,0.429,1
225,narendramodi,17-Sep-18,Vijay Bhai thank you for the greetings.,Surprise,0.000874574,0.3478643,0.471834242,0.009214164,0.000155598,0.001654824,0.163026795,0.00537551,0,0,0,0,0,0,0,0,0,0,0,0,0.958,0.526,0.353,1,0,0,0,0,0.958,0.526,0.353,1,0,0,0,0,0.958,0.526,0.353,1
228,narendramodi,17-Sep-18,Gratitude for the good wishes Devendra Ji. My best wishes to you and your team as you work towards the development of Maharashtra.,Joy,4.14E-05,0.978577614,5.24E-05,0.000549956,4.45E-06,5.73E-05,0.020600755,0.000116183,0,0,0,0,0.938,0.534,0.368,1,0,0,0,0,0.948,0.53,0.3605,2,0,0,0,0,0.871666667,0.603333333,0.439,3,0.827,0.796,0.5,1,0.83,0.6588,0.4556,5
229,narendramodi,17-Sep-18,I thank CM KCR Garu for the kind wishes.,Joy,0.004345873,0.664557636,0.084175467,0.039137255,0.000751646,0.035602182,0.15357469,0.017855261,0,0,0,0,0,0,0,0,0,0,0,0,0.958,0.526,0.353,1,0,0,0,0,0.938,0.572,0.2965,2,0,0,0,0,0.938,0.572,0.2965,2
231,narendramodi,17-Sep-18,I thank you Vasundhara Ji for the greetings. Am told the #RajasthanGauravYatra is getting a wonderful response across the state!,Joy,0.000555487,0.489052683,0.379129678,0.005296167,0.000328282,0.005592373,0.034484778,0.085560538,0,0,0,0,0.615,0.472,0.5,1,0,0,0,0,0.9645,0.678,0.5645,2,0,0,0,0,0.848,0.609333333,0.543,3,0,0,0,0,0.848,0.609333333,0.543,3
232,narendramodi,17-Sep-18,Thank you  Ji for the wishes. The entire nation is praying for your good health.,Trust,0.000255508,0.433462203,0.030723983,0.011215763,3.18E-05,0.00067434,0.514693379,0.008943048,0,0,0,0,0.938,0.534,0.368,1,0,0,0,0,0.938,0.534,0.368,1,0,0,0,0,0.8135,0.616,0.415,2,0.6675,0.5565,0.3485,2,0.71675,0.617,0.377,4
233,narendramodi,17-Sep-18,Har Har Mahadev! Prayed at the Kashi Vishwanath Temple today. Feeling very blessed.,Joy,0.000287891,0.75072062,0.015207991,0.006346141,2.83E-05,0.004219301,0.153378993,0.069810733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062,0.148,0.521,1,0.062,0.148,0.521,1,0.062,0.148,0.521,1
234,narendramodi,17-Sep-18,Several people from all walks of life have extended their greetings. I would like to thank each and every person who has wished me. Every wish and prayer is a source of great strength for me.,Joy,0.0009546,0.928586841,0.000944434,0.00851968,6.30E-05,0.000175002,0.059704501,0.001051926,0.7555,0.6655,0.4505,2,0,0,0,0,0,0,0,0,0.7244,0.5536,0.3986,5,0,0,0,0,0.685166667,0.584,0.428333333,12,0.062,0.148,0.521,1,0.686,0.58175,0.4395,12
235,narendramodi,17-Sep-18,I would like to thank my ministerial colleagues for their wishes. It is wonderful to serve with each and every one of them. They are all vital contributors in the efforts to build a New India. I am proud of the entire team!,Joy,0.001255498,0.932501853,0.000456225,0.023090495,4.47E-05,0.000320894,0.04042815,0.001902177,0,0,0,0,0.906,0.873,0.7,1,0,0,0,0,0.882666667,0.600666667,0.494,3,0,0,0,0,0.764666667,0.669,0.537,6,0.689,0.698,0.462,1,0.7375,0.56925,0.4685,8
236,narendramodi,17-Sep-18,Gratitude to all the esteemed Chief Ministers for their greetings. We are all a part of the Team India which will fulfil the aspirations of our youth and create an India that is peaceful prosperous and progressive.,Joy,0.002391279,0.965758979,0.00024544,0.009999394,6.31E-05,0.000554894,0.020416493,0.000570433,0.663,0.36,0.278,1,0.9025,0.6525,0.358,2,0,0,0,0,0.9025,0.6525,0.358,2,0.938,0.736,0.608,1,0.799142857,0.658571429,0.433571429,7,0.816,0.6335,0.513,2,0.7305,0.54875,0.303,4
237,narendramodi,17-Sep-18,Touched by your kind words and the letter. Thank you for the greetings.,Joy,0.001264393,0.631075144,0.094494969,0.004638232,0.000245558,0.009474436,0.256392717,0.002414533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71,0.473,0.216,1,0.918,0.618,0.24,1,0,0,0,0,0.918,0.618,0.24,1
238,narendramodi,17-Sep-18,Appreciate the good wishes. Thanks a lot.,Trust,0.01942474,0.320909083,0.041080605,0.051505376,0.001522913,0.010596596,0.542603672,0.012357046,0,0,0,0,0.938,0.534,0.368,1,0,0,0,0,0.938,0.534,0.368,1,0,0,0,0,0.938,0.534,0.368,1,0,0,0,0,0.938,0.534,0.368,1
239,narendramodi,17-Sep-18,Manika thank you for the greetings. My best wishes for your future endeavours.,Joy,4.63E-05,0.415515989,0.347836763,0.00171261,1.21E-05,0.001582451,0.228691757,0.004602049,0,0,0,0,0.938,0.534,0.368,1,0,0,0,0,0.948,0.53,0.3605,2,0,0,0,0,0.948,0.53,0.3605,2,0.888,0.786,0.644,1,0.928,0.615333333,0.455,3
243,narendramodi,17-Sep-18,Always a delight to hear from you Mr. Karzai. Thank you for your greetings.,Joy,7.17E-05,0.879850745,0.046364076,0.000470224,6.84E-06,0.001183273,0.070739232,0.001313919,0,0,0,0,0.949,0.647,0.666,1,0,0,0,0,0.76,0.444,0.429,1,0,0,0,0,0.949,0.647,0.666,1,0.76,0.444,0.429,1,0.76,0.444,0.429,1
247,narendramodi,17-Sep-18,Amma if only words could do justice to how grateful I am for these wishes. You have always been a constant source of strength and positivity not only in my life but also in the lives of millions of people. Thank you very much.,Joy,0.167277783,0.537744284,0.001549436,0.093089931,0.007071562,0.018352639,0.174384847,0.000529523,0.74,0.684,0.318,1,0,0,0,0,0,0,0,0,0.622,0.444,0.27,1,0.71,0.473,0.216,1,0.684333333,0.609166667,0.49,6,0.062,0.148,0.521,1,0.666375,0.6095,0.482375,8
249,narendramodi,17-Sep-18,Thank you Karan Ji! I appreciate your good wishes.,Trust,0.000893432,0.338217318,0.131431401,0.010815083,0.000140116,0.002274067,0.50488013,0.011348441,0,0,0,0,0.938,0.534,0.368,1,0,0,0,0,0.938,0.534,0.368,1,0,0,0,0,0.9115,0.6375,0.395,2,0,0,0,0,0.9115,0.6375,0.395,2
252,narendramodi,17-Sep-18,Thank you Shankar Ji. India moves ahead non-stop in the pursuit of all-round peace progress and prosperity.,Joy,0.004338826,0.817841113,0.01779378,0.004653017,0.00019061,0.002503898,0.145697147,0.006981615,0,0,0,0,0.9095,0.745,0.399,2,0,0,0,0,0,0,0,0,0,0,0,0,0.820666667,0.702333333,0.417,3,0,0,0,0,0.939,0.613,0.156,1
254,narendramodi,17-Sep-18,Thank you very much!,Surprise,0.000517388,0.089065276,0.852388144,0.003802484,0.000195633,0.000787184,0.049714502,0.003529384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062,0.148,0.521,1,0.062,0.148,0.521,1,0.062,0.148,0.521,1
255,narendramodi,17-Sep-18,Thank you for the special gesture. The manner in which you are highlighting several issues through sand art is commendable. Keep it up!,Joy,5.16E-06,0.999587059,9.40E-06,3.53E-05,4.45E-08,1.31E-05,0.000349722,2.42E-07,0.812,0.603,0.36,1,0.812,0.603,0.36,1,0,0,0,0,0.812,0.603,0.36,1,0,0,0,0,0.5836,0.421,0.4024,5,0.062,0.148,0.521,1,0.420666667,0.257333333,0.35,3
258,narendramodi,17-Sep-18,Your kind wishes are gladdening. Thank you.,Joy,0.004157962,0.518966675,0.071320072,0.032096252,0.000266465,0.005645689,0.348343074,0.019203842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.918,0.618,0.24,1,0,0,0,0,0.918,0.618,0.24,1
259,narendramodi,17-Sep-18,I am touched by your wishes. Thank you.,Joy,0.01242642,0.425407916,0.186802223,0.026847059,0.003434448,0.049582776,0.28909272,0.006406445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.918,0.618,0.24,1,0,0,0,0,0.918,0.618,0.24,1
260,narendramodi,17-Sep-18,Thank you for your kind words.,Joy,0.010148378,0.556070983,0.084109172,0.012190014,0.002030106,0.027320877,0.305021226,0.003109252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.918,0.618,0.24,1,0,0,0,0,0.918,0.618,0.24,1
263,narendramodi,17-Sep-18,Thank you for your wishes. Also convey gratitude to your mother for the greetings.,Joy,8.48E-05,0.983846307,0.001878397,0.000255225,1.34E-05,0.000125208,0.013682128,0.000114617,0.931,0.725,0.408,1,0.931,0.725,0.408,1,0,0,0,0,0,0,0,0,0,0,0,0,0.911333333,0.651,0.363,3,0,0,0,0,0.856,0.683666667,0.427,3
264,narendramodi,17-Sep-18,Always a delight to be in Kashi. I thank the team of Anganwadi and ASHA workers who welcomed me this evening. They were extremely happy about the recent decisions taken by the Central Government for their welfare.,Surprise,0.002506533,0.351151168,0.528631747,0.015784474,0.000484114,0.007949256,0.092459641,0.001033086,0,0,0,0,0.9745,0.7095,0.7005,2,0,0,0,0,0.7965,0.706,0.59,2,0,0,0,0,0.8435,0.686666667,0.5885,6,0,0,0,0,0.7856,0.6258,0.4308,5
265,narendramodi,17-Sep-18,I appreciate your good wishes  Ji.,Trust,0.002312365,0.117091723,0.006766858,0.022681033,0.000152029,0.001938554,0.844940186,0.004117248,0,0,0,0,0.938,0.534,0.368,1,0,0,0,0,0.938,0.534,0.368,1,0,0,0,0,0.9115,0.6375,0.395,2,0,0,0,0,0.9115,0.6375,0.395,2
266,narendramodi,17-Sep-18,Shekhar Ji thank you for the wishes. I get my strength from the support and blessings of 125 crore Indians.,Joy,0.001687594,0.74609971,0.075471178,0.013954856,0.000306073,0.010889405,0.12112423,0.030466951,0,0,0,0,0.929,0.623,0.361,1,0,0,0,0,0.9435,0.5745,0.357,2,0,0,0,0,0.875666667,0.605333333,0.436,3,0,0,0,0,0.848,0.6822,0.4924,5
271,narendramodi,17-Sep-18,You are way too kind! I thank you for your greetings.,Joy,0.004655962,0.566059113,0.094857469,0.005339858,0.000558683,0.016838713,0.306026042,0.00566416,0,0,0,0,0,0,0,0,0,0,0,0,0.958,0.526,0.353,1,0,0,0,0,0.719,0.473,0.314,2,0,0,0,0,0.719,0.473,0.314,2
272,narendramodi,17-Sep-18,I am touched by your wishes. Thank you.,Joy,0.01242642,0.425407916,0.186802223,0.026847059,0.003434448,0.049582776,0.28909272,0.006406445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,narendramodi,17-Sep-18,Appreciate your good wishes Advaita Ji.,Trust,0.002024045,0.286812514,0.029984444,0.039291594,0.0006318,0.007540691,0.620480061,0.013234861,0,0,0,0,0.938,0.534,0.368,1,0,0,0,0,0.938,0.534,0.368,1,0,0,0,0,0.938,0.534,0.368,1,0,0,0,0,0.938,0.534,0.368,1
276,narendramodi,17-Sep-18,Mukul Ji thanks for the wishes. We all have to work together towards building a New India.,Joy,0.001042344,0.844574273,0.056921501,0.002739892,0.000193206,0.015459169,0.067810319,0.011259288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.817,0.6155,0.46225,4,0,0,0,0,0.817,0.6155,0.46225,4
277,narendramodi,17-Sep-18,Thank you for your wishes. Giving my best to create an India that would make our freedom fighters proud.,Joy,0.003621392,0.528201163,0.040559094,0.015878748,0.000171007,0.006119126,0.393398583,0.012050906,0,0,0,0,0,0,0,0,0,0,0,0,0.684,0.48,0.42,1,0,0,0,0,0.749333333,0.707,0.514666667,3,0,0,0,0,0.715333333,0.604,0.458666667,3
279,narendramodi,17-Sep-18,Akshay Ji your gesture is heartwarming. I thank you for your wishes and for all that you are doing for India! Your work towards furthering social empowerment is wonderful.,Joy,0.00432368,0.522094727,0.123448506,0.001800584,0.002283431,0.00407238,0.277480096,0.064496584,0,0,0,0,0,0,0,0,0,0,0,0,0.882,0.57,0.3615,2,0,0,0,0,0.827666667,0.63,0.439666667,3,0.667,0.427,0.481,1,0.7875,0.57925,0.45,4
281,narendramodi,17-Sep-18,Deepa Ji you are an inspiration for young India. We are proud of what you have achieved. Thank you for the greetings.,Joy,8.60E-05,0.949431539,0.010792174,0.000517803,6.56E-06,0.000635714,0.036233731,0.002296462,0,0,0,0,0.885333333,0.729666667,0.606666667,3,0,0,0,0,0.812,0.537,0.52,1,0,0,0,0,0.85325,0.6955,0.55225,4,0,0,0,0,0.8315,0.733,0.5445,2
283,narendramodi,17-Sep-18,Thank you Kailash Ji. We are all committed to ensuring a better for our youth and are working tirelessly in that direction.,Joy,0.00213312,0.445173591,0.079551063,0.014318139,0.000226692,0.006385026,0.427166462,0.025045881,0,0,0,0,0.938,0.736,0.608,1,0,0,0,0,0.938,0.736,0.608,1,0.938,0.736,0.608,1,0.938,0.736,0.608,1,0.938,0.736,0.608,1,0.71,0.712,0.542,1
284,narendramodi,17-Sep-18,Rishi Kapoor Ji thank you for the greetings.,Joy,0.000257318,0.477941751,0.418101072,0.003631972,6.73E-05,0.002439444,0.091068424,0.006492703,0,0,0,0,0,0,0,0,0,0,0,0,0.958,0.526,0.353,1,0,0,0,0,0.958,0.526,0.353,1,0,0,0,0,0.958,0.526,0.353,1
285,narendramodi,17-Sep-18,Madhuri Ji gratitude for the wishes.,Joy,0.000136742,0.973822773,0.001206739,0.000289322,4.81E-06,0.00056042,0.023779131,0.00020006,0,0,0,0,0,0,0,0,0,0,0,0,0.958,0.526,0.353,1,0,0,0,0,0.9215,0.568,0.397,2,0,0,0,0,0.958,0.526,0.353,1
287,narendramodi,17-Sep-18,Thank you Amitabh Ji. And a lovely gesture of sharing photos of our interactions over the years.,Joy,0.000643926,0.873390377,0.045778215,0.008246311,0.000205709,0.00407525,0.063513257,0.004146941,0.917,0.741,0.456,1,0.917,0.741,0.456,1,0,0,0,0,0.917,0.741,0.456,1,0,0,0,0,0.872,0.643,0.459,2,0.667,0.427,0.481,1,0.803666667,0.571,0.466333333,3
289,narendramodi,17-Sep-18,Thiru MK Stalin Ji thank you for your greetings.,Joy,0.000807691,0.694849133,0.151111647,0.00605957,0.000236418,0.005517612,0.137741014,0.0036769,0,0,0,0,0,0,0,0,0,0,0,0,0.958,0.526,0.353,1,0,0,0,0,0.958,0.526,0.353,1,0,0,0,0,0.958,0.526,0.353,1
291,narendramodi,17-Sep-18,Gratitude for the good wishes Naveen Ji.,Joy,0.000281006,0.893827438,0.014144589,0.001414702,2.31E-05,0.0019917,0.084860615,0.003456887,0,0,0,0,0.938,0.534,0.368,1,0,0,0,0,0.948,0.53,0.3605,2,0,0,0,0,0.948,0.53,0.3605,2,0,0,0,0,0.948,0.53,0.3605,2
295,narendramodi,17-Sep-18,Pranab Da your wishes are always a source of strength for me. Thank you.,Joy,0.000550469,0.699040294,0.023862591,0.005500027,2.21E-05,0.000614309,0.266832471,0.003577769,0.74,0.684,0.318,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74,0.684,0.318,1,0,0,0,0,0.802,0.858,0.682,1
297,narendramodi,17-Sep-18,Sushma Ji I thank you for the wishes.,Joy,0.000180658,0.729478776,0.133603856,0.002746363,5.24E-05,0.004788245,0.122376926,0.006772738,0,0,0,0,0,0,0,0,0,0,0,0,0.958,0.526,0.353,1,0,0,0,0,0.958,0.526,0.353,1,0,0,0,0,0.958,0.526,0.353,1
298,narendramodi,17-Sep-18,Thank you for the greetings and kind words Rajnath Ji.,Joy,0.001874177,0.697530508,0.197138697,0.006783314,0.000359717,0.017785588,0.075376645,0.003151365,0,0,0,0,0,0,0,0,0,0,0,0,0.958,0.526,0.353,1,0.71,0.473,0.216,1,0.938,0.572,0.2965,2,0,0,0,0,0.938,0.572,0.2965,2
199,narendramodi,18-Sep-18,During a programme earlier today PM Sheikh Hasina and I via video conference unveiled the plaques marking the ground breaking of two important projects. These projects will add more vigour to India-Bangladesh ties.,Trust,0.052651137,0.119673111,0.019313226,0.29305771,0.030430323,0.007844794,0.475041211,0.001988487,0,0,0,0,0,0,0,0,0,0,0,0,0.726666667,0.447666667,0.457666667,3,0,0,0,0,0.671428571,0.479714286,0.375857143,7,0.814,0.6615,0.471,2,0.663,0.585777778,0.451888889,9
200,narendramodi,18-Sep-18,Some more pictures from Kashi.,Sadness,0.072327927,0.181474119,0.186741129,0.035432894,0.084630176,0.226664588,0.196263447,0.016465716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.653,0.405,0.24,1,0,0,0,0,0.653,0.405,0.24,1
201,narendramodi,18-Sep-18,Bringing a positive difference in the lives of our hardworking weavers and the handicrafts sector.,Joy,0.01054642,0.460850149,0.082211733,0.017105179,0.000512668,0.084926598,0.154411912,0.189435333,0,0,0,0,0,0,0,0,0,0,0,0,0.719,0.792,0.583,1,0,0,0,0,0.806,0.63,0.375,2,0,0,0,0,0.70125,0.63375,0.47325,4
204,narendramodi,18-Sep-18,Kashi is emerging as a health hub. This augurs well for people living in nearby districts.,Joy,0.09301652,0.332797766,0.070719451,0.1031918,0.027461145,0.043613393,0.317442179,0.011757734,0,0,0,0,0,0,0,0,0,0,0,0,0.604,0.5,0.4,1,0,0,0,0,0.801333333,0.592666667,0.478333333,3,0,0,0,0,0.7695,0.5255,0.4135,2
206,narendramodi,18-Sep-18,With more tourists coming to Kashi it is important to provide top quality infrastructure in the city and that is exactly what the Central Government and UP Government are doing.,Joy,0.002233963,0.804638922,0.004936869,0.015866069,0.00051464,0.000299205,0.170001984,0.001508316,0,0,0,0,0.7065,0.527,0.4085,2,0,0,0,0,0.847,0.508,0.531,1,0,0,0,0,0.604,0.694,0.46,1,0,0,0,0,0.8326,0.6908,0.5042,5
209,narendramodi,18-Sep-18,Here are some pictures from the public meeting in Kashi where various development projects were inaugurated. I spoke at length about the transformation in Kashi over the last 4 years in various sectors.,Joy,0.081377417,0.657329738,0.069783859,0.05939782,0.025516296,0.035610203,0.050820816,0.02016383,0,0,0,0,0.592,0.664,0.51,1,0,0,0,0,0.423,0.472,0.482,1,0,0,0,0,0.629166667,0.518333333,0.4225,6,0.653,0.6645,0.404,2,0.607,0.5428,0.372,5
190,narendramodi,19-Sep-18,Anganwadi workers have a vital role in India s development. During today s interaction we spoke about aspects relating to nutrition welfare of children and healthcare among more issues.,Joy,0.039522532,0.47247231,0.04548274,0.095920078,0.003272617,0.036616914,0.298825771,0.007887041,0,0,0,0,0,0,0,0,0,0,0,0,0.726,0.556,0.5205,2,0,0,0,0,0.760857143,0.549,0.414714286,7,0.599,0.607,0.4975,2,0.705428571,0.580714286,0.457142857,7
191,narendramodi,19-Sep-18,Had a delightful interaction with Anganwadi workers from all over India. They were extremely happy with the recent announcement of various incentives for their welfare.,Joy,0.000294008,0.615331233,0.164124236,0.009167429,6.97E-05,0.000995729,0.208583564,0.001434117,0,0,0,0,0.882333333,0.632666667,0.653666667,3,0,0,0,0,0.6405,0.818,0.781,2,0,0,0,0,0.729,0.6466,0.5916,5,0.646,0.75,0.735,1,0.789,0.68875,0.6425,4
192,narendramodi,19-Sep-18,Held extensive talks with President  . We assessed the ground covered in India-Afghanistan relations. There were also deliberations on economic and cultural ties between our nations.,Joy,0.013347837,0.415162802,0.082251556,0.160362422,0.00149802,0.017372323,0.26501888,0.044986162,0.5615,0.6415,0.374,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562,0.644,0.34,1,0.6815,0.631,0.399,2,0.587,0.621333333,0.380333333,3
193,narendramodi,19-Sep-18,Excellent! More power to our Yuva Shakti which is at the forefront of creating a Clean India.,Joy,0.015315346,0.503282964,0.039501224,0.06392099,0.00553734,0.012441847,0.342843413,0.017156906,0.573,0.811,0.559,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.646,0.882,0.6145,2,0,0,0,0,0.646,0.882,0.6145,2
194,narendramodi,19-Sep-18,Wonderful effort in Jharkhand!,Joy,0.001507406,0.601088881,0.270947963,0.015210275,0.000542947,0.001705334,0.087127358,0.021869818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,narendramodi,19-Sep-18,The affection of the people of Varanasi draws me there. Always a delight to visit.,Surprise,0.008039837,0.18868871,0.44058457,0.013159247,0.009815495,0.241665184,0.066716887,0.031330053,0,0,0,0,0.949,0.647,0.666,1,0,0,0,0,0.604,0.5,0.4,1,0,0,0,0,0.817,0.614333333,0.541666667,3,0,0,0,0,0.751,0.598,0.4795,2
197,narendramodi,19-Sep-18,Yes indeed. Varanasi's development in the last four years has been commendable. It has been extensive and covered all sections of society.,Joy,0.000309682,0.978832901,0.000511534,0.010623564,1.28E-05,0.00093821,0.008761437,9.92E-06,0.557,0.5135,0.31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.589,0.511666667,0.316666667,3,0.827,0.796,0.5,1,0.677333333,0.562333333,0.37,3
