username,date,text ,sentimentvalue,catergory
narendramodi,6/14/2018 7:52,,0,neutral
narendramodi,6/13/2018 20:19,Leaving for Chhattisgarh. Looking forward to attending programmes in Naya Raipur and Bhilai. ,0,neutral
narendramodi,6/13/2018 19:53,I congratulate the people of Afghanistan as their cricket team plays their first international test match. Glad that they have chosen to play the historic match with India. Best wishes to both teams! May sports continue to bring our people closer and strengthen ties. ,0.35,positive
narendramodi,6/13/2018 9:00,Absolutely! You must devote time towards fitness related activities. ,0.125,positive
narendramodi,6/13/2018 8:58,Fitness transcends all sectors. In the midst of our busy routines important to focus on physical and mental health. ,0.1,positive
narendramodi,6/13/2018 8:55,I always say Yoga is a great passport to fitness and wellness. It does not require elaborate resources...all you need is a mat some space and determination. ,0.65,positive
narendramodi,6/13/2018 7:27,Transformative potential of technology is immense. We have leveraged technology in a wide range of sectors particularly in bringing speed and transparency. This benefits the poor greatly. ,0.077777778,positive
narendramodi,6/13/2018 7:27,Those who have been helped by the Pradhan Mantri Gramin Digital Saksharta Abhiyaan Common Service Centre beneficiaries people from various BPOs and hardworking volunteers of MyGov will share their journeys and insights. ,-0.1,negative
narendramodi,6/13/2018 7:27,How has  benefitted the people of India? Hear the experiences of the beneficiaries during a special interaction via technology on Friday 15th June 2018. Join the interaction through the Narendra Modi Mobile App or watch on  . ,0.357142857,positive
narendramodi,6/13/2018 7:23,,0,neutral
narendramodi,6/13/2018 7:23,! ,0,neutral
narendramodi,6/12/2018 20:30,I appeal to every Indian to devote some part of the day towards fitness. Practice any set of exercises you are comfortable with and you will see the positive difference it will make in your life! #FitnessChallenge #HumFitTohIndiaFit ,0.342045455,positive
narendramodi,6/12/2018 20:28,I am delighted to nominate the following for the #FitnessChallenge : Karnataka s CM Shri  . India s pride and among the highest medal winners for India in the 2018 CWG  . The entire fraternity of brave IPS officers especially those above 40. ,0.25,positive
narendramodi,6/12/2018 20:27,Here are moments from my morning exercises. Apart from Yoga I walk on a track inspired by the Panchtatvas or 5 elements of nature - Prithvi Jal Agni Vayu Aakash. This is extremely refreshing and rejuvenating. I also practice breathing exercises. #HumFitTohIndiaFit ,0.5,positive
narendramodi,6/12/2018 19:33,Ideas for this month s #MannKiBaat can also be shared on the MyGov open forum. If you have a message to record call 1800-11-7800 and record it. Looking forward to your suggestions! ,0,neutral
narendramodi,6/12/2018 19:26,The diverse thoughts and inputs received for #MannKiBaat have greatly enriched the platform. I invite you all to share ideas for this month s programme which will take place on 24th June. Write them on the Narendra Modi Mobile App. ,0.8,positive
narendramodi,6/12/2018 19:25,Best wishes to Shri  on his birthday. He has made a mark as a wonderful administrator who has been spearheading key departments in the Government. He is playing a pivotal role in transforming India s rail infrastructure. May he lead a long and healthy life. ,0.491666667,positive
narendramodi,6/11/2018 19:30,Greetings to Shri  Ji on his birthday. It is wonderful to have him as a colleague. Shri Tomar is working round the clock to transform India s villages. His efforts to strengthen the BJP are valuable. May God bless him with good health and a long life. ,0.3625,positive
narendramodi,6/10/2018 19:18,Sharing a video this morning on Dhyan. Practice regularly to rejuvenate the mind and body. #4thYogaDay ,0,neutral
narendramodi,6/10/2018 19:16,#4thYogaDay ,0,neutral
narendramodi,6/10/2018 2:26,The SCO Summit in Qingdao was marked by extensive and fruitful deliberations. I had excellent meetings with various world leaders as well. I thank the people of China and President Xi Jinping for hosting the Summit. ,0.275,positive
narendramodi,6/10/2018 2:20,Glad to have met the President of Kyrgyzstan Mr. Sooronbay Jeenbekov. We deliberated on ways to add strength to our vibrant bilateral partnership. ,0.333333333,positive
narendramodi,6/10/2018 2:18,India attaches great significance to ties with Kazakhstan. Had a wonderful meeting with President Nursultan Nazarbayev on the sidelines of the SCO Summit. ,0.9,positive
narendramodi,6/10/2018 2:15,Spoke at the Plenary Session of the SCO Summit in Qingdao. Elaborated on ways through which the SCO platform can enhance trade and connectivity among member nations. ,0,neutral
narendramodi,6/10/2018 2:12,The SCO represents a significant percentage of the world's population and GDP. By working together we can create a better future for the youngsters of the world. ,0.291666667,positive
narendramodi,6/9/2018 7:52,Great meeting with President Emomali Rahmon of Tajikistan. We talked about key sectors of bilateral cooperation. India and Tajikistan are working together in areas such as security technology and energy. Today s meeting also focused on ways to further enhance connectivity. ,0.2,positive
narendramodi,6/9/2018 5:07,The Indian community has distinguished itself in every part of the world. Their affection is absolutely humbling. Here are some pictures from Qingdao in China. ,0.2,positive
narendramodi,6/9/2018 5:03,Wonderful to meet Mr. Shavkat Mirziyoyev President of Uzbekistan. Ties between our nations have their roots in history. We reviewed the full range of the India-Uzbekistan friendship especially ways to boost economic and cultural cooperation. ,0.33,positive
narendramodi,6/9/2018 4:56,Met this year s SCO host President Xi Jinping this evening. We had detailed discussions on bilateral and global issues. Our talks will add further vigour to the India-China friendship. ,0.133333333,positive
narendramodi,6/9/2018 4:53,I was delighted to know about Mr. Rashid Alimov s keen interest in Yoga and I thank him for the gesture of marking the #4thYogaDay at the SCO HQ on 16th June. World over the enthusiasm towards Yoga is on the rise and this is a positive sign. ,0.463636364,positive
narendramodi,6/9/2018 4:53,This SCO Summit is special as this is India s first Summit as a full member. My talks with SCO Secretary-General Mr. Rashid Alimov were extremely productive. India looks forward to enriching the SCO with its active participation and working closely with other members. ,0.095634921,positive
narendramodi,6/8/2018 8:43,On 9th and 10th June I will be in Qingdao China to take part in the annual SCO Summit. This will be India s first SCO Summit as a full member. Will be interacting with leaders of SCO nations and discussing a wide range of subjects with them. ,0.166666667,positive
narendramodi,6/7/2018 4:41,A shopkeeper who runs a Pradhan Mantri Bhartiya Janaushadhi Pariyojna store said that he is happy to be serving people from remote areas. He also said that there was no corruption or harassment in the process to start the store. ,0.35,positive
narendramodi,6/7/2018 4:41,Costs have come down medicines are purchased in advance there is no tension. Beneficiaries of the Pradhan Mantri Bhartiya Janaushadhi Pariyojna talk about the positive change in their lives. ,0.227272727,positive
narendramodi,6/7/2018 4:31,The emphasis on Swachhata will go a long way in ensuring good health for 125 crore Indians. ,0.325,positive
narendramodi,6/7/2018 4:31,Thanks to the Pradhan Mantri Rashtriya Dialysis Program Vijay Ji from Andhra Pradesh is saving money and Rukshana Ben from Chhota Udepur in Gujarat does not have to travel far away for treatment. ,0.15,positive
narendramodi,6/7/2018 4:30,Did you know knee transplants are cheaper by almost 70% due to this many people are happier. This is what Alwar s Laxmi Devi Ji has to say. ,0.5,positive
narendramodi,6/7/2018 4:29,Cheaper stents and a healthier life Veerbhan Ji from Lucknow has this to say about the Government s decision to ensure a significant reduction of stent prices. ,0.375,positive
narendramodi,6/7/2018 4:23,A healthy India will lead to a transformed India. People from across the nation who have benefitted from the healthcare initiatives of the Central Government shared their experiences. Here is the video of our interaction. ,0.25,positive
narendramodi,6/6/2018 7:35,The Central Government is establishing robust systems to ensure the poor have access to top quality healthcare. It is our Government which has had the honour to launch the world s largest healthcare programme Ayushman Bharat. This programme will benefit 50 crore citizens. ,0.033333333,positive
narendramodi,6/6/2018 7:34,Tomorrow s interaction begins at 9:30 AM. Join the conversation on the Narendra Modi Mobile App or on  . ,0,neutral
narendramodi,6/6/2018 7:34,Let us discuss healthcare! Beneficiaries of various healthcare efforts of the Central Government including the Pradhan Mantri Bhartiya Janaushadhi Pariyojna cheaper stents dialysis and knee implants will share their experiences tomorrow morning. ,0,neutral
narendramodi,6/6/2018 3:00,Through a mass movement let us celebrate innovation and out-of-the-box thinking. If you know about the life journey of any innovator working at the grass-roots level share it using #InnovateIndia . Lets continue this momentum and further cement India s position as a start-up hub ,0,neutral
