username,date,text,sentimentvalue,catergory,
realDonaldTrump,7/22/2018 20:24,To Iranian President Rouhani: NEVER  EVER THREATEN THE UNITED STATES AGAIN OR YOU WILL SUFFER CONSEQUENCES THE LIKES OF WHICH FEW THROUGHOUT HISTORY HAVE EVER SUFFERED BEFORE. WE ARE NO LONGER A COUNTRY THAT WILL STAND FOR YOUR DEMENTED WORDS OF VIOLENCE & DEATH. BE CAUTIOUS!,-0.25,negative,
realDonaldTrump,7/24/2018 15:33,Today  it was my great honor to be in Kansas City  Missouri to pay tribute to the men and women who make FREEDOM possible! Thank you @VFWHQ ! #VFWConvention pic.twitter.com/E6TYsNmWO8,0.4,positive,
realDonaldTrump,7/24/2018 15:25,On the heels of the VERY successful launch of the @WhiteHouse National Council for the American Worker  Congress should reauthorize #PerkinsCTE and ensure the American workforce remains stronger than EVER! #Jobs #Workforce,0.325,positive,
realDonaldTrump,7/24/2018 12:15,I want to thank the @VFWHQ for your devotion to our fallen heroes  unknown soldiers  Prisoners of War  those Missing in Action  and their families. #VFWConvention pic.twitter.com/15ygFhCudR,-0.066666667,negative,
realDonaldTrump,7/24/2018 10:51,#VFWConvention @VFWHQ https://www. pscp.tv/w/bidd5jFvTlFs TFJub1dwUXd8MWdxR3ZYTWxMVmt4QiYVLz2o3y5njz7qJ5ZopSibi5J5aVpY1g6c_AIad-f8?t=2m2s â€¦,0,neutral,
realDonaldTrump,7/24/2018 8:50,Iâ€™m very concerned that Russia will be fighting very hard to have an impact on the upcoming Election. Based on the fact that no President has been tougher on Russia than me  they will be pushing very hard for the Democrats. They definitely donâ€™t want Trump!,-0.139583333,negative,
realDonaldTrump,7/24/2018 6:54,MAKE AMERICA GREAT AGAIN!,1,positive,
realDonaldTrump,7/24/2018 6:52,Heading to Missouri to be with many of my great friends. VFW here we come!,0.75,positive,
realDonaldTrump,7/24/2018 6:46,Our Country is doing GREAT. Best financial numbers on the Planet. Great to have USA WINNING AGAIN!,0.645,positive,
realDonaldTrump,7/24/2018 6:39,Today is the day to vote for Brian Kemp. Will be great for Georgia  full Endorsement! https:// twitter.com/realdonaldtrum p/status/1020808378594054144 â€¦,0.61875,positive,
realDonaldTrump,7/24/2018 4:29,Tariffs are the greatest! Either a country which has treated the United States unfairly on Trade negotiates a fair deal  or it gets hit with Tariffs. Itâ€™s as simple as that - and everybodyâ€™s talking! Remember  we are the â€œpiggy bankâ€ thatâ€™s being robbed. All will be Great!,0.44,positive,
realDonaldTrump,7/24/2018 4:09,Countries that have treated us unfairly on trade for years are all coming to Washington to negotiate. This should have taken place many years ago but  as the saying goes  better late than never!,0.03125,positive,
realDonaldTrump,7/23/2018 19:07,#MadeInAmerica Showcase! pic.twitter.com/rT0WIE99yP,0,neutral,
realDonaldTrump,7/23/2018 18:44,Lou Barletta was one of my first supporters. He is tough on Crime and Borders. Will be a great Senator from Pennsylvania. His opponent is WEAK on Crime  ICE and Borders. We need Lou! https:// twitter.com/mike_pence/sta tus/1021517536951758854 â€¦,0.048090278,positive,
realDonaldTrump,7/23/2018 18:35,Robert will do a great job for our Vets. We also recently won Choice! https:// twitter.com/whitehouse/sta tus/1021536193710907423 â€¦,0.4,positive,
realDonaldTrump,7/25/2018 16:49,Obviously the European Union  as represented by @JunckerEU and the United States  as represented by yours truly  love each other! pic.twitter.com/42ImacgCN0,0.0859375,positive,
realDonaldTrump,7/25/2018 16:42,...along quickly. European Union Nations will be open to the United States and at the same time benefiting by everything we are doing for them. There was great warmth and feeling in the room - a breakthrough has been quickly made that nobody thought possible!,0.188888889,positive,
realDonaldTrump,7/25/2018 16:42,Great meeting on Trade today with @JunckerEU and representatives of the European Union. We have come to a very strong understanding and are all believers in no tariffs  no barriers and no subsidies. Work on documents has already started and the process is moving...,0.454444444,positive,
realDonaldTrump,7/25/2018 15:59,Thank you very much  working hard! pic.twitter.com/cSzbFfq2NW,-0.052291667,negative,
realDonaldTrump,7/25/2018 15:45,Sergio Marchionne  who passed away today  was one of the most brilliant & successful car executives since the days of the legendary Henry Ford. It was a great honor for me to get to know Sergio as POTUS  he loved the car industry  and fought hard for it. He will be truly missed!,0.612202381,positive,
realDonaldTrump,7/25/2018 15:33,This week  my Administration is hosting the first-ever #IRFMinisterial . The U.S. will continue to promote #ReligiousFreedom around the world. Nations that support religious freedom are far more free  prosperous & peaceful. Great job  @VP   @SecPompeo   @IRF_Ambassador & @StateDept !,0.375,positive,
realDonaldTrump,7/25/2018 13:57,The United States and the European Union have a $1 TRILLION bilateral trade relationship â€“ the largest economic relationship in the world. We want to further strengthen this trade relationship to the benefit of all American and European citizens... pic.twitter.com/4zlmEEtCpG,0.04,positive,
realDonaldTrump,7/25/2018 5:41,Congratulations to Brian Kemp on your very big win in Georgia last night. Wow  69-30  those are big numbers. Now go win against the open border  crime loving opponent that the Democrats have given you. She is weak on Vets  the Military and the 2nd Amendment. Win!,0.235416667,positive,
realDonaldTrump,7/25/2018 5:34,What kind of a lawyer would tape a client? So sad! Is this a first  never heard of it before? Why was the tape so abruptly terminated (cut) while I was presumably saying positive things? I hear there are other clients and many reporters that are taped - can this be so? Too bad!,-0.021590909,negative,
realDonaldTrump,7/25/2018 4:20,China is targeting our farmers  who they know I love & respect  as a way of getting me to continue allowing them to take advantage of the U.S. They are being vicious in what will be their failed attempt. We were being nice - until now! China made $517 Billion on us last year.,-0.05,negative,
realDonaldTrump,7/25/2018 4:08,When you have people snipping at your heels during a negotiation  it will only take longer to make a deal  and the deal will never be as good as it could have been with unity. Negotiations are going really well  be cool. The end result will be worth it!,0.325,positive,
realDonaldTrump,7/25/2018 4:01,Every time I see a weak politician asking to stop Trade talks or the use of Tariffs to counter unfair Tariffs  I wonder  what can they be thinking? Are we just going to continue and let our farmers and country get ripped off? Lost $817 Billion on Trade last year. No weakness!,-0.291666667,negative,
realDonaldTrump,7/24/2018 18:05,â€œThe Russia Hoax  The Illicit Scheme To Clear Hillary Clinton & Frame Donald Trumpâ€ is a Hot Seller  already Number One! More importantly  it is a great book that everyone is talking about. It covers the Rigged Witch Hunt brilliantly. Congratulations to Gregg Jarrett!,0.5425,positive,
realDonaldTrump,7/24/2018 17:39,So sad and unfair that the FCC wouldnâ€™t approve the Sinclair Broadcast merger with Tribune. This would have been a great and much needed Conservative voice for and of the People. Liberal Fake News NBC and Comcast gets approved  much bigger  but not Sinclair. Disgraceful!,-0.083333333,negative,
realDonaldTrump,7/24/2018 17:08,The European Union is coming to Washington tomorrow to negotiate a deal on Trade. I have an idea for them. Both the U.S. and the E.U. drop all Tariffs  Barriers and Subsidies! That would finally be called Free Market and Fair Trade! Hope they do it  we are ready - but they wonâ€™t!,0.305,positive,
realDonaldTrump,7/26/2018 15:48,...called â€œThe Case Against Impeaching Trump â€ which I would encourage all people with Trump Derangement Syndrome to read!,0,neutral,
realDonaldTrump,7/26/2018 15:48,. @AlanDersh   a brilliant lawyer  who although a Liberal Democrat who probably didnâ€™t vote for me  has discussed the Witch Hunt with great clarity and in a very positive way. He has written a new and very important book...,0.530363636,positive,
realDonaldTrump,7/26/2018 14:43,PROMISES KEPT! pic.twitter.com/vR2R5WXPVD,0,neutral,
realDonaldTrump,7/26/2018 14:12,Thank you @U_S_Steel and Granite City  Illinois! https://www. pscp.tv/w/biov2zFvTlFs TFJub1dwUXd8MU1ueG5aeW5iTXl4TxHbAsArLllazsWZ5q58Lk-4TdrX0y5uaD0bRCWPQqDB?t=9s â€¦,0,neutral,
realDonaldTrump,7/26/2018 8:22,The United States will impose large sanctions on Turkey for their long time detainment of Pastor Andrew Brunson  a great Christian  family man and wonderful human being. He is suffering greatly. This innocent man of faith should be released immediately!,0.423660714,positive,
realDonaldTrump,7/26/2018 7:52,This is great - on my way  see you soon @IAGovernor Kim Reynolds! https:// twitter.com/iagovernor/sta tus/1022490164189450241 â€¦,1,positive,
realDonaldTrump,7/26/2018 7:11,Heading to Dubuque  Iowa and then Granite City  Illinois. Looking forward to being with many great friends!,0.75,positive,
realDonaldTrump,7/26/2018 4:46,Twitter â€œSHADOW BANNINGâ€ prominent Republicans. Not good. We will look into this discriminatory and illegal practice at once! Many complaints.,0.00625,positive,
realDonaldTrump,7/25/2018 18:07,European Union representatives told me that they would start buying soybeans from our great farmers immediately. Also  they will be buying vast amounts of LNG!,0.266666667,positive,
realDonaldTrump,7/25/2018 18:01,Great to be back on track with the European Union. This was a big day for free and fair trade!,0.345833333,positive,
realDonaldTrump,7/25/2018 17:16,Thank you Georgia! They say that my endorsement last week of Brian Kemp  in the Republican Primary for Governor against a very worthy opponent  lifted him from 5 points down to a 70% to 30% victory! Two very good and talented men in a great race  but congratulations to Brian!,0.464126984,positive,
realDonaldTrump,7/27/2018 15:45,Democrats  who want Open Borders and care little about Crime  are incompetent  but they have the Fake News Media almost totally on their side!,-0.2075,negative,
realDonaldTrump,7/27/2018 13:08,Congressman David Kustoff has been a champion for the Trump Agenda - I greatly appreciate his support. David is strong on crime and borders  loves our Military  Vets and Second Amendment. Get out and vote for David on Thursday  August 2nd. He has my full and total Endorsement!,0.211904762,positive,
